Date,rtu_power,out_temp_F,office_zone_temps_avg_F,rtu_cooling_pid,rtu_supply_air_static_pressure_inchwc,rtu_supply_air_temp_F,trane_vavs_air_flow_cfm,jci_vavs_air_flow_cfm
6/16/2022 11:27,50180,,,,,,,
6/16/2022 11:28,,,,,,,3635,9418
6/16/2022 11:28,,81,,,,,,
6/16/2022 11:28,,,71.9,,,,,
6/16/2022 11:28,,,,91,0.946,56.3,,
6/16/2022 11:28,50098,,,,,,,
6/16/2022 11:29,,,,,,,3622,9337
6/16/2022 11:29,,81,,,,,,
6/16/2022 11:29,,,71.9,,,,,
6/16/2022 11:29,,,,91,0.944,56.3,,
6/16/2022 11:29,50083,,,,,,,
6/16/2022 11:30,,,,,,,3646,9594
6/16/2022 11:30,,81.1,,,,,,
6/16/2022 11:30,,,71.9,,,,,
6/16/2022 11:30,,,,91,0.952,56.3,,
6/16/2022 11:30,50058,,,,,,,
6/16/2022 11:31,,,,,,,3627,9425
6/16/2022 11:31,,81.1,,,,,,
6/16/2022 11:31,,,71.9,,,,,
6/16/2022 11:31,,,,91,0.948,56.3,,
6/16/2022 11:31,50067,,,,,,,
6/16/2022 11:32,,,,,,,3646,9383
6/16/2022 11:32,,81.2,,,,,,
6/16/2022 11:32,,,71.9,,,,,
6/16/2022 11:32,,,,91,0.949,56.4,,
6/16/2022 11:32,50034,,,,,,,
6/16/2022 11:33,,,,,,,3628,9305
6/16/2022 11:33,,81.2,,,,,,
6/16/2022 11:33,,,71.9,,,,,
6/16/2022 11:33,,,,91,0.941,56.4,,
6/16/2022 11:33,49973,,,,,,,
6/16/2022 11:34,,,,,,,3634,9621
6/16/2022 11:34,,81.3,,,,,,
6/16/2022 11:34,,,71.9,,,,,
6/16/2022 11:34,,,,91,0.952,56.3,,
6/16/2022 11:34,49969,,,,,,,
6/16/2022 11:35,,,,,,,3642,9452
6/16/2022 11:35,,81.3,,,,,,
6/16/2022 11:35,,,71.9,,,,,
6/16/2022 11:35,,,,91,0.938,56.3,,
6/16/2022 11:35,50156,,,,,,,
6/16/2022 11:36,,,,,,,3644,9432
6/16/2022 11:36,,81.2,,,,,,
6/16/2022 11:36,,,71.9,,,,,
6/16/2022 11:36,,,,91,0.945,56.4,,
6/16/2022 11:36,50114,,,,,,,
6/16/2022 11:37,,,,,,,3648,9468
6/16/2022 11:37,,81.3,,,,,,
6/16/2022 11:37,,,71.9,,,,,
6/16/2022 11:37,,,,91,0.941,56.4,,
6/16/2022 11:37,49976,,,,,,,
6/16/2022 11:38,,,,,,,3661,9391
6/16/2022 11:38,,81.3,,,,,,
6/16/2022 11:38,,,71.9,,,,,
6/16/2022 11:38,,,,91,0.95,56.4,,
6/16/2022 11:38,50164,,,,,,,
6/16/2022 11:39,,,,,,,3647,9472
6/16/2022 11:39,,81.3,,,,,,
6/16/2022 11:39,,,71.9,,,,,
6/16/2022 11:39,,,,91,0.945,56.5,,
6/16/2022 11:39,50356,,,,,,,
6/16/2022 11:40,,,,,,,3649,9444
6/16/2022 11:40,,81.3,,,,,,
6/16/2022 11:40,,,71.9,,,,,
6/16/2022 11:40,,,,91,0.936,56.5,,
6/16/2022 11:40,50467,,,,,,,
6/16/2022 11:41,,,,,,,3651,9429
6/16/2022 11:41,,81.4,,,,,,
6/16/2022 11:41,,,71.9,,,,,
6/16/2022 11:41,,,,91,0.95,56.5,,
6/16/2022 11:41,50245,,,,,,,
6/16/2022 11:42,,,,,,,3653,9519
6/16/2022 11:42,,81.4,,,,,,
6/16/2022 11:42,,,71.9,,,,,
6/16/2022 11:42,,,,91,0.948,56.5,,
6/16/2022 11:42,50229,,,,,,,
6/16/2022 11:43,,,,,,,3652,9515
6/16/2022 11:43,,81.5,,,,,,
6/16/2022 11:43,,,71.9,,,,,
6/16/2022 11:43,,,,91,0.954,56.5,,
6/16/2022 11:43,50489,,,,,,,
6/16/2022 11:44,,,,,,,3678,9247
6/16/2022 11:44,,81.6,,,,,,
6/16/2022 11:44,,,71.9,,,,,
6/16/2022 11:44,,,,91,0.962,56.5,,
6/16/2022 11:44,50475,,,,,,,
6/16/2022 11:45,,,,,,,3683,9107
6/16/2022 11:45,,81.7,,,,,,
6/16/2022 11:45,,,71.9,,,,,
6/16/2022 11:45,,,,91,0.958,56.6,,
6/16/2022 11:45,50464,,,,,,,
6/16/2022 11:46,,,,,,,3673,9133
6/16/2022 11:46,,81.7,,,,,,
6/16/2022 11:46,,,71.9,,,,,
6/16/2022 11:46,,,,91,0.96,56.6,,
6/16/2022 11:46,50281,,,,,,,
6/16/2022 11:47,,,,,,,3687,9211
6/16/2022 11:47,,81.8,,,,,,
6/16/2022 11:47,,,71.9,,,,,
6/16/2022 11:47,,,,91,0.967,56.5,,
6/16/2022 11:47,50245,,,,,,,
6/16/2022 11:48,,,,,,,3689,9209
6/16/2022 11:48,,81.8,,,,,,
6/16/2022 11:48,,,71.9,,,,,
6/16/2022 11:48,,,,91,0.964,56.5,,
6/16/2022 11:48,50450,,,,,,,
6/16/2022 11:49,,,,,,,3684,9246
6/16/2022 11:49,,81.9,,,,,,
6/16/2022 11:49,,,71.9,,,,,
6/16/2022 11:49,,,,91,0.962,56.5,,
6/16/2022 11:49,50362,,,,,,,
6/16/2022 11:50,,,,,,,3681,9121
6/16/2022 11:50,,81.9,,,,,,
6/16/2022 11:50,,,71.9,,,,,
6/16/2022 11:50,,,,91,0.969,56.5,,
6/16/2022 11:50,50626,,,,,,,
6/16/2022 11:51,,,,,,,3677,9295
6/16/2022 11:51,,81.9,,,,,,
6/16/2022 11:51,,,71.9,,,,,
6/16/2022 11:51,,,,91,0.954,56.6,,
6/16/2022 11:51,50506,,,,,,,
6/16/2022 11:52,,,,,,,3672,9258
6/16/2022 11:52,,82,,,,,,
6/16/2022 11:52,,,71.9,,,,,
6/16/2022 11:52,,,,91,0.957,56.6,,
6/16/2022 11:52,50555,,,,,,,
6/16/2022 11:53,,,,,,,3679,9117
6/16/2022 11:53,,82,,,,,,
6/16/2022 11:53,,,71.9,,,,,
6/16/2022 11:53,,,,91,0.954,56.6,,
6/16/2022 11:53,50457,,,,,,,
6/16/2022 11:54,,,,,,,3699,9093
6/16/2022 11:54,,82.1,,,,,,
6/16/2022 11:54,,,71.9,,,,,
6/16/2022 11:54,,,,91,0.964,56.6,,
6/16/2022 11:54,50614,,,,,,,
6/16/2022 11:55,,,,,,,3693,9162
6/16/2022 11:55,,82.1,,,,,,
6/16/2022 11:55,,,71.9,,,,,
6/16/2022 11:55,,,,91,0.965,56.7,,
6/16/2022 11:55,50735,,,,,,,
6/16/2022 11:56,,,,,,,3691,9126
6/16/2022 11:56,,82.2,,,,,,
6/16/2022 11:56,,,71.9,,,,,
6/16/2022 11:56,,,,91,0.963,56.7,,
6/16/2022 11:56,50724,,,,,,,
6/16/2022 11:57,,,,,,,3692,9239
6/16/2022 11:57,,82.2,,,,,,
6/16/2022 11:57,,,71.9,,,,,
6/16/2022 11:57,,,,91,0.958,56.7,,
6/16/2022 11:57,50744,,,,,,,
6/16/2022 11:58,,,,,,,3696,9277
6/16/2022 11:58,,82.3,,,,,,
6/16/2022 11:58,,,71.9,,,,,
6/16/2022 11:58,,,,91,0.963,56.8,,
6/16/2022 11:58,50654,,,,,,,
6/16/2022 11:59,,,,,,,3678,9157
6/16/2022 11:59,,82.4,,,,,,
6/16/2022 11:59,,,71.9,,,,,
6/16/2022 11:59,,,,91,0.962,56.8,,
6/16/2022 11:59,50444,,,,,,,
6/16/2022 12:00,,,,,,,3695,9357
6/16/2022 12:00,,82.4,,,,,,
6/16/2022 12:00,,,71.9,,,,,
6/16/2022 12:00,,,,91,0.967,56.7,,
6/16/2022 12:00,50507,,,,,,,
6/16/2022 12:01,,,,,,,3698,9093
6/16/2022 12:01,,82.4,,,,,,
6/16/2022 12:01,,,71.9,,,,,
6/16/2022 12:01,,,,91,0.968,56.7,,
6/16/2022 12:01,50544,,,,,,,
6/16/2022 12:02,,,,,,,3697,9189
6/16/2022 12:02,,82.5,,,,,,
6/16/2022 12:02,,,71.9,,,,,
6/16/2022 12:02,,,,91,0.964,56.7,,
6/16/2022 12:02,50580,,,,,,,
6/16/2022 12:03,,,,,,,3698,9248
6/16/2022 12:03,,82.5,,,,,,
6/16/2022 12:03,,,71.9,,,,,
6/16/2022 12:03,,,,91,0.965,56.7,,
6/16/2022 12:03,50754,,,,,,,
6/16/2022 12:04,,,,,,,3700,9160
6/16/2022 12:04,,82.5,,,,,,
6/16/2022 12:04,,,71.9,,,,,
6/16/2022 12:04,,,,91,0.969,56.7,,
6/16/2022 12:04,50560,,,,,,,
6/16/2022 12:05,,,,,,,3674,9184
6/16/2022 12:05,,82.6,,,,,,
6/16/2022 12:05,,,71.9,,,,,
6/16/2022 12:05,,,,91,0.943,56.7,,
6/16/2022 12:05,50462,,,,,,,
6/16/2022 12:06,,,,,,,3701,9216
6/16/2022 12:06,,82.6,,,,,,
6/16/2022 12:06,,,71.9,,,,,
6/16/2022 12:06,,,,91,0.957,56.6,,
6/16/2022 12:06,50420,,,,,,,
6/16/2022 12:07,,,,,,,3705,9116
6/16/2022 12:07,,82.7,,,,,,
6/16/2022 12:07,,,71.9,,,,,
6/16/2022 12:07,,,,91,0.966,56.6,,
6/16/2022 12:07,50436,,,,,,,
6/16/2022 12:08,,,,,,,3689,9244
6/16/2022 12:08,,82.7,,,,,,
6/16/2022 12:08,,,71.9,,,,,
6/16/2022 12:08,,,,91,0.961,56.6,,
6/16/2022 12:08,50259,,,,,,,
6/16/2022 12:09,,,,,,,3704,9210
6/16/2022 12:09,,82.7,,,,,,
6/16/2022 12:09,,,71.9,,,,,
6/16/2022 12:09,,,,91,0.976,56.5,,
6/16/2022 12:09,50511,,,,,,,
6/16/2022 12:10,,,,,,,3702,9095
6/16/2022 12:10,,82.7,,,,,,
6/16/2022 12:10,,,71.9,,,,,
6/16/2022 12:10,,,,91,0.966,56.5,,
6/16/2022 12:10,50576,,,,,,,
6/16/2022 12:11,,,,,,,3696,9222
6/16/2022 12:11,,82.8,,,,,,
6/16/2022 12:11,,,71.9,,,,,
6/16/2022 12:11,,,,91,0.966,56.5,,
6/16/2022 12:11,50633,,,,,,,
6/16/2022 12:12,,,,,,,3692,9196
6/16/2022 12:12,,82.8,,,,,,
6/16/2022 12:12,,,71.9,,,,,
6/16/2022 12:12,,,,91,0.965,56.5,,
6/16/2022 12:12,50489,,,,,,,
6/16/2022 12:13,,,,,,,3706,9215
6/16/2022 12:13,,82.8,,,,,,
6/16/2022 12:13,,,71.9,,,,,
6/16/2022 12:13,,,,91,0.965,56.6,,
6/16/2022 12:13,50645,,,,,,,
6/16/2022 12:14,,,,,,,3693,8996
6/16/2022 12:14,,82.8,,,,,,
6/16/2022 12:14,,,71.9,,,,,
6/16/2022 12:14,,,,91,0.967,56.6,,
6/16/2022 12:14,50863,,,,,,,
6/16/2022 12:15,,,,,,,3693,9132
6/16/2022 12:15,,82.8,,,,,,
6/16/2022 12:15,,,71.9,,,,,
6/16/2022 12:15,,,,91,0.972,56.6,,
6/16/2022 12:15,50794,,,,,,,
6/16/2022 12:16,,,,,,,3700,9198
6/16/2022 12:16,,82.9,,,,,,
6/16/2022 12:16,,,71.9,,,,,
6/16/2022 12:16,,,,91,0.963,56.7,,
6/16/2022 12:16,50464,,,,,,,
6/16/2022 12:17,,,,,,,3711,9159
6/16/2022 12:17,,82.9,,,,,,
6/16/2022 12:17,,,71.9,,,,,
6/16/2022 12:17,,,,91,0.972,56.7,,
6/16/2022 12:17,50571,,,,,,,
6/16/2022 12:18,,,,,,,3704,9148
6/16/2022 12:18,,82.9,,,,,,
6/16/2022 12:18,,,71.9,,,,,
6/16/2022 12:18,,,,91,0.97,56.7,,
6/16/2022 12:18,50760,,,,,,,
6/16/2022 12:19,,,,,,,3719,9247
6/16/2022 12:19,,82.9,,,,,,
6/16/2022 12:19,,,71.9,,,,,
6/16/2022 12:19,,,,91,0.974,56.7,,
6/16/2022 12:19,50937,,,,,,,
6/16/2022 12:20,,,,,,,3696,9129
6/16/2022 12:20,,82.9,,,,,,
6/16/2022 12:20,,,71.9,,,,,
6/16/2022 12:20,,,,91,0.957,56.8,,
6/16/2022 12:20,50688,,,,,,,
6/16/2022 12:21,,,,,,,3707,9119
6/16/2022 12:21,,82.9,,,,,,
6/16/2022 12:21,,,72,,,,,
6/16/2022 12:21,,,,91,0.976,56.8,,
6/16/2022 12:21,50675,,,,,,,
6/16/2022 12:22,,,,,,,3700,9153
6/16/2022 12:22,,83,,,,,,
6/16/2022 12:22,,,72,,,,,
6/16/2022 12:22,,,,91,0.959,56.8,,
6/16/2022 12:22,50917,,,,,,,
6/16/2022 12:23,,,,,,,3710,9088
6/16/2022 12:23,,83.1,,,,,,
6/16/2022 12:23,,,71.9,,,,,
6/16/2022 12:23,,,,91,0.97,56.8,,
6/16/2022 12:23,50762,,,,,,,
6/16/2022 12:24,,,,,,,3712,9201
6/16/2022 12:24,,83.1,,,,,,
6/16/2022 12:24,,,71.9,,,,,
6/16/2022 12:24,,,,91,0.967,56.7,,
6/16/2022 12:24,50724,,,,,,,
6/16/2022 12:25,,,,,,,3717,9205
6/16/2022 12:25,,83.1,,,,,,
6/16/2022 12:25,,,71.9,,,,,
6/16/2022 12:25,,,,91,0.972,56.7,,
6/16/2022 12:25,50832,,,,,,,
6/16/2022 12:26,,,,,,,3711,9176
6/16/2022 12:26,,83.2,,,,,,
6/16/2022 12:26,,,71.9,,,,,
6/16/2022 12:26,,,,91,0.968,56.7,,
6/16/2022 12:26,51047,,,,,,,
6/16/2022 12:27,,,,,,,3715,9095
6/16/2022 12:27,,83.2,,,,,,
6/16/2022 12:27,,,71.9,,,,,
6/16/2022 12:27,,,,91,0.969,56.7,,
6/16/2022 12:27,51060,,,,,,,
6/16/2022 12:28,,,,,,,3699,9056
6/16/2022 12:28,,83.2,,,,,,
6/16/2022 12:28,,,71.9,,,,,
6/16/2022 12:28,,,,91,0.966,56.8,,
6/16/2022 12:28,50979,,,,,,,
6/16/2022 12:29,,,,,,,3705,9325
6/16/2022 12:29,,83.2,,,,,,
6/16/2022 12:29,,,72,,,,,
6/16/2022 12:29,,,,91,0.97,56.8,,
6/16/2022 12:29,50957,,,,,,,
6/16/2022 12:30,,,,,,,3706,9208
6/16/2022 12:30,,83.3,,,,,,
6/16/2022 12:30,,,72,,,,,
6/16/2022 12:30,,,,91,0.968,56.7,,
6/16/2022 12:30,51232,,,,,,,
6/16/2022 12:31,,,,,,,3701,9134
6/16/2022 12:31,,83.3,,,,,,
6/16/2022 12:31,,,72,,,,,
6/16/2022 12:31,,,,91,0.972,56.6,,
6/16/2022 12:31,51136,,,,,,,
6/16/2022 12:32,,,,,,,3703,9111
6/16/2022 12:32,,83.3,,,,,,
6/16/2022 12:32,,,72,,,,,
6/16/2022 12:32,,,,91,0.973,56.6,,
6/16/2022 12:32,51063,,,,,,,
6/16/2022 12:33,,,,,,,3687,9114
6/16/2022 12:33,,83.4,,,,,,
6/16/2022 12:33,,,72,,,,,
6/16/2022 12:33,,,,91,0.957,56.6,,
6/16/2022 12:33,51170,,,,,,,
6/16/2022 12:34,,,,,,,3685,9070
6/16/2022 12:34,,83.5,,,,,,
6/16/2022 12:34,,,72,,,,,
6/16/2022 12:34,,,,91,0.953,56.6,,
6/16/2022 12:34,50822,,,,,,,
6/16/2022 12:35,,,,,,,3707,9220
6/16/2022 12:35,,83.5,,,,,,
6/16/2022 12:35,,,72,,,,,
6/16/2022 12:35,,,,91,0.965,56.5,,
6/16/2022 12:35,51027,,,,,,,
6/16/2022 12:36,,,,,,,3715,9163
6/16/2022 12:36,,83.6,,,,,,
6/16/2022 12:36,,,72,,,,,
6/16/2022 12:36,,,,91,0.965,56.5,,
6/16/2022 12:36,50751,,,,,,,
6/16/2022 12:37,,,,,,,3715,9340
6/16/2022 12:37,,83.6,,,,,,
6/16/2022 12:37,,,72,,,,,
6/16/2022 12:37,,,,91,0.965,56.4,,
6/16/2022 12:37,50780,,,,,,,
6/16/2022 12:38,,,,,,,3705,9119
6/16/2022 12:38,,83.6,,,,,,
6/16/2022 12:38,,,71.9,,,,,
6/16/2022 12:38,,,,91,0.958,56.4,,
6/16/2022 12:38,50728,,,,,,,
6/16/2022 12:39,,,,,,,3716,9044
6/16/2022 12:39,,83.6,,,,,,
6/16/2022 12:39,,,72,,,,,
6/16/2022 12:39,,,,91,0.963,56.4,,
6/16/2022 12:39,50975,,,,,,,
6/16/2022 12:40,,,,,,,3706,9129
6/16/2022 12:40,,83.5,,,,,,
6/16/2022 12:40,,,72,,,,,
6/16/2022 12:40,,,,91,0.964,56.5,,
6/16/2022 12:40,51140,,,,,,,
6/16/2022 12:41,,,,,,,3714,9293
6/16/2022 12:41,,83.5,,,,,,
6/16/2022 12:41,,,72,,,,,
6/16/2022 12:41,,,,91,0.974,56.5,,
6/16/2022 12:41,51061,,,,,,,
6/16/2022 12:42,,,,,,,3725,9201
6/16/2022 12:42,,83.5,,,,,,
6/16/2022 12:42,,,72,,,,,
6/16/2022 12:42,,,,91,0.972,56.5,,
6/16/2022 12:42,51135,,,,,,,
6/16/2022 12:43,,,,,,,3748,9139
6/16/2022 12:43,,83.6,,,,,,
6/16/2022 12:43,,,72,,,,,
6/16/2022 12:43,,,,91,0.964,56.5,,
6/16/2022 12:43,51039,,,,,,,
6/16/2022 12:44,,,,,,,3725,9066
6/16/2022 12:44,,83.6,,,,,,
6/16/2022 12:44,,,72,,,,,
6/16/2022 12:44,,,,91,0.97,56.6,,
6/16/2022 12:44,50911,,,,,,,
6/16/2022 12:45,,,,,,,3740,9217
6/16/2022 12:45,,83.6,,,,,,
6/16/2022 12:45,,,72,,,,,
6/16/2022 12:45,,,,91,0.973,56.6,,
6/16/2022 12:45,50823,,,,,,,
6/16/2022 12:46,,,,,,,3728,9229
6/16/2022 12:46,,83.7,,,,,,
6/16/2022 12:46,,,72,,,,,
6/16/2022 12:46,,,,91,0.967,56.6,,
6/16/2022 12:46,50995,,,,,,,
6/16/2022 12:47,,,,,,,3733,9140
6/16/2022 12:47,,83.7,,,,,,
6/16/2022 12:47,,,72,,,,,
6/16/2022 12:47,,,,91,0.964,56.7,,
6/16/2022 12:47,51220,,,,,,,
6/16/2022 12:48,,,,,,,3730,9239
6/16/2022 12:48,,83.7,,,,,,
6/16/2022 12:48,,,72,,,,,
6/16/2022 12:48,,,,91,0.976,56.7,,
6/16/2022 12:48,51373,,,,,,,
6/16/2022 12:49,,,,,,,3736,9104
6/16/2022 12:49,,83.8,,,,,,
6/16/2022 12:49,,,72,,,,,
6/16/2022 12:49,,,,91,0.964,56.7,,
6/16/2022 12:49,51381,,,,,,,
6/16/2022 12:50,,,,,,,3731,9177
6/16/2022 12:50,,83.8,,,,,,
6/16/2022 12:50,,,72,,,,,
6/16/2022 12:50,,,,91,0.956,56.7,,
6/16/2022 12:50,51078,,,,,,,
6/16/2022 12:51,,,,,,,3737,9173
6/16/2022 12:51,,83.8,,,,,,
6/16/2022 12:51,,,72,,,,,
6/16/2022 12:51,,,,91,0.965,56.7,,
6/16/2022 12:51,50998,,,,,,,
6/16/2022 12:52,,,,,,,3745,9288
6/16/2022 12:52,,83.8,,,,,,
6/16/2022 12:52,,,72,,,,,
6/16/2022 12:52,,,,91,0.97,56.6,,
6/16/2022 12:52,51002,,,,,,,
6/16/2022 12:53,,,,,,,3729,9048
6/16/2022 12:53,,83.8,,,,,,
6/16/2022 12:53,,,72,,,,,
6/16/2022 12:53,,,,91,0.977,56.5,,
6/16/2022 12:53,50908,,,,,,,
6/16/2022 12:54,,,,,,,3731,9229
6/16/2022 12:54,,83.8,,,,,,
6/16/2022 12:54,,,72,,,,,
6/16/2022 12:54,,,,91,0.971,56.5,,
6/16/2022 12:54,50815,,,,,,,
6/16/2022 12:55,,,,,,,3720,9113
6/16/2022 12:55,,83.8,,,,,,
6/16/2022 12:55,,,72,,,,,
6/16/2022 12:55,,,,91,0.964,56.5,,
6/16/2022 12:55,50821,,,,,,,
6/16/2022 12:56,,,,,,,3750,9150
6/16/2022 12:56,,83.8,,,,,,
6/16/2022 12:56,,,72,,,,,
6/16/2022 12:56,,,,91,0.97,56.5,,
6/16/2022 12:56,51141,,,,,,,
6/16/2022 12:57,,,,,,,3742,9099
6/16/2022 12:57,,83.8,,,,,,
6/16/2022 12:57,,,72,,,,,
6/16/2022 12:57,,,,91,0.971,56.5,,
6/16/2022 12:57,51066,,,,,,,
6/16/2022 12:58,,,,,,,3753,9233
6/16/2022 12:58,,83.8,,,,,,
6/16/2022 12:58,,,72,,,,,
6/16/2022 12:58,,,,91,0.976,56.5,,
6/16/2022 12:58,51091,,,,,,,
6/16/2022 12:59,,,,,,,3735,9055
6/16/2022 12:59,,83.8,,,,,,
6/16/2022 12:59,,,72,,,,,
6/16/2022 12:59,,,,91,0.971,56.5,,
6/16/2022 12:59,51056,,,,,,,
6/16/2022 13:00,,,,,,,3735,9172
6/16/2022 13:00,,83.8,,,,,,
6/16/2022 13:00,,,72,,,,,
6/16/2022 13:00,,,,91,0.967,56.5,,
6/16/2022 13:00,51267,,,,,,,
6/16/2022 13:01,,,,,,,3743,9123
6/16/2022 13:01,,83.8,,,,,,
6/16/2022 13:01,,,72,,,,,
6/16/2022 13:01,,,,91,0.97,56.5,,
6/16/2022 13:01,51128,,,,,,,
6/16/2022 13:02,,,,,,,3747,9089
6/16/2022 13:02,,83.8,,,,,,
6/16/2022 13:02,,,72,,,,,
6/16/2022 13:02,,,,91,0.968,56.6,,
6/16/2022 13:02,51147,,,,,,,
6/16/2022 13:03,,,,,,,3759,9060
6/16/2022 13:03,,83.8,,,,,,
6/16/2022 13:03,,,72,,,,,
6/16/2022 13:03,,,,91,0.975,56.6,,
6/16/2022 13:03,51191,,,,,,,
6/16/2022 13:04,,,,,,,3746,9184
6/16/2022 13:04,,83.8,,,,,,
6/16/2022 13:04,,,72,,,,,
6/16/2022 13:04,,,,91,0.977,56.6,,
6/16/2022 13:04,51154,,,,,,,
6/16/2022 13:05,,,,,,,3761,9028
6/16/2022 13:05,,83.8,,,,,,
6/16/2022 13:05,,,72,,,,,
6/16/2022 13:05,,,,91,0.965,56.6,,
6/16/2022 13:05,51220,,,,,,,
6/16/2022 13:06,,,,,,,3755,9141
6/16/2022 13:06,,83.8,,,,,,
6/16/2022 13:06,,,72,,,,,
6/16/2022 13:06,,,,91,0.972,56.6,,
6/16/2022 13:06,51320,,,,,,,
6/16/2022 13:07,,,,,,,3745,9138
6/16/2022 13:07,,83.9,,,,,,
6/16/2022 13:07,,,72,,,,,
6/16/2022 13:07,,,,91,0.96,56.6,,
6/16/2022 13:07,51285,,,,,,,
6/16/2022 13:08,,,,,,,3738,9115
6/16/2022 13:08,,83.9,,,,,,
6/16/2022 13:08,,,72,,,,,
6/16/2022 13:08,,,,91,0.968,56.6,,
6/16/2022 13:08,51162,,,,,,,
6/16/2022 13:09,,,,,,,3757,9072
6/16/2022 13:09,,83.9,,,,,,
6/16/2022 13:09,,,72,,,,,
6/16/2022 13:09,,,,91,0.971,56.6,,
6/16/2022 13:09,51114,,,,,,,
6/16/2022 13:10,,,,,,,3748,9127
6/16/2022 13:10,,83.9,,,,,,
6/16/2022 13:10,,,72,,,,,
6/16/2022 13:10,,,,91,0.97,56.6,,
6/16/2022 13:10,51091,,,,,,,
6/16/2022 13:11,,,,,,,3753,9123
6/16/2022 13:11,,83.9,,,,,,
6/16/2022 13:11,,,72,,,,,
6/16/2022 13:11,,,,91,0.974,56.6,,
6/16/2022 13:11,51189,,,,,,,
6/16/2022 13:12,,,,,,,3737,8988
6/16/2022 13:12,,83.9,,,,,,
6/16/2022 13:12,,,72,,,,,
6/16/2022 13:12,,,,91,0.952,56.5,,
6/16/2022 13:12,51211,,,,,,,
6/16/2022 13:13,,,,,,,3749,8929
6/16/2022 13:13,,83.9,,,,,,
6/16/2022 13:13,,,72,,,,,
6/16/2022 13:13,,,,91,0.969,56.5,,
6/16/2022 13:13,51126,,,,,,,
6/16/2022 13:14,,,,,,,3746,8959
6/16/2022 13:14,,83.9,,,,,,
6/16/2022 13:14,,,72,,,,,
6/16/2022 13:14,,,,91,0.955,56.5,,
6/16/2022 13:14,50996,,,,,,,
6/16/2022 13:15,,,,,,,3749,9238
6/16/2022 13:15,,83.8,,,,,,
6/16/2022 13:15,,,72,,,,,
6/16/2022 13:15,,,,91,0.983,56.5,,
6/16/2022 13:15,51112,,,,,,,
6/16/2022 13:16,,,,,,,3743,9058
6/16/2022 13:16,,83.8,,,,,,
6/16/2022 13:16,,,72,,,,,
6/16/2022 13:16,,,,91,0.972,56.5,,
6/16/2022 13:16,51054,,,,,,,
6/16/2022 13:17,,,,,,,3751,9172
6/16/2022 13:17,,83.8,,,,,,
6/16/2022 13:17,,,72,,,,,
6/16/2022 13:17,,,,91,0.975,56.5,,
6/16/2022 13:17,51061,,,,,,,
6/16/2022 13:18,,,,,,,3739,9180
6/16/2022 13:18,,83.8,,,,,,
6/16/2022 13:18,,,72,,,,,
6/16/2022 13:18,,,,91,0.969,56.5,,
6/16/2022 13:18,51039,,,,,,,
6/16/2022 13:19,,,,,,,3745,9067
6/16/2022 13:19,,83.8,,,,,,
6/16/2022 13:19,,,72,,,,,
6/16/2022 13:19,,,,91,0.978,56.5,,
6/16/2022 13:19,50909,,,,,,,
6/16/2022 13:20,,,,,,,3758,9173
6/16/2022 13:20,,83.8,,,,,,
6/16/2022 13:20,,,72,,,,,
6/16/2022 13:20,,,,91,0.971,56.5,,
6/16/2022 13:20,51300,,,,,,,
6/16/2022 13:21,,,,,,,3758,9221
6/16/2022 13:21,,83.8,,,,,,
6/16/2022 13:21,,,72.1,,,,,
6/16/2022 13:21,,,,91,0.981,56.5,,
6/16/2022 13:21,51323,,,,,,,
6/16/2022 13:22,,,,,,,3763,9035
6/16/2022 13:22,,83.8,,,,,,
6/16/2022 13:22,,,72.1,,,,,
6/16/2022 13:22,,,,91,0.972,56.6,,
6/16/2022 13:22,50849,,,,,,,
6/16/2022 13:23,,,,,,,3782,9083
6/16/2022 13:23,,83.8,,,,,,
6/16/2022 13:23,,,72.1,,,,,
6/16/2022 13:23,,,,91,0.974,56.6,,
6/16/2022 13:23,51015,,,,,,,
6/16/2022 13:24,,,,,,,3756,9069
6/16/2022 13:24,,83.8,,,,,,
6/16/2022 13:24,,,72.1,,,,,
6/16/2022 13:24,,,,91,0.963,56.6,,
6/16/2022 13:24,51020,,,,,,,
6/16/2022 13:25,,,,,,,3777,9044
6/16/2022 13:25,,83.8,,,,,,
6/16/2022 13:25,,,72.1,,,,,
6/16/2022 13:25,,,,91,0.967,56.6,,
6/16/2022 13:25,51179,,,,,,,
6/16/2022 13:26,,,,,,,3767,9124
6/16/2022 13:26,,83.7,,,,,,
6/16/2022 13:26,,,72.1,,,,,
6/16/2022 13:26,,,,91,0.979,56.6,,
6/16/2022 13:26,50985,,,,,,,
6/16/2022 13:27,,,,,,,3780,9126
6/16/2022 13:27,,83.7,,,,,,
6/16/2022 13:27,,,72.1,,,,,
6/16/2022 13:27,,,,91,0.965,56.5,,
6/16/2022 13:27,51014,,,,,,,
6/16/2022 13:28,,,,,,,3744,8965
6/16/2022 13:28,,83.7,,,,,,
6/16/2022 13:28,,,72.1,,,,,
6/16/2022 13:28,,,,91,0.965,56.5,,
6/16/2022 13:28,51320,,,,,,,
6/16/2022 13:29,,,,,,,3791,9075
6/16/2022 13:29,,83.7,,,,,,
6/16/2022 13:29,,,72.1,,,,,
6/16/2022 13:29,,,,91,0.98,56.5,,
6/16/2022 13:29,51252,,,,,,,
6/16/2022 13:30,,,,,,,3774,9095
6/16/2022 13:30,,83.7,,,,,,
6/16/2022 13:30,,,72.1,,,,,
